pdf_id`pdf_url`dl_status`scrape_status`num_pages`num_pages_scraped`is_fillable`text
1`SFGOV`https://www.sfgov.org`http://sfgov.org/`This website offers functionality that requires JavaScript. To easily turn ON JavaScript you can follow the instructions provided on the following websites: Enable JavaScript and WikiHow  	   Edwin M. Lee, the 43rd Mayor of San Francisco, passed away on December 12, 2017. Mayor Lee dedicated his life to helping others and serving the people of San Francisco. During his three decades of public service, Mayor Lee was a steadfast advocate for the powerless, a voice for the overlooked and a person who fought for those in need. He was a loving husband, caring father and cherished friend. He will be dearly missed.                    - Service 24x7     City and County of San Francisco 
33`Board of Supervisors |`http://www.sfgov.org/bos`https://sfbos.org/`This website offers functionality that requires JavaScript. To easily turn ON JavaScript you can follow the instructions provided on the following websites: Enable JavaScript and WikiHow  The Board of Supervisors responds to the needs of the people of the City and County of San Francisco, establishes city policies, and adopts ordinances and resolutions.  City and County of San Francisco 
35`Agencies and Social Media | SFGOV`http://sfgov.org/agencies-and-social-media`http://sfgov.org/agencies-and-social-media`This website offers functionality that requires JavaScript. To easily turn ON JavaScript you can follow the instructions provided on the following websites: Enable JavaScript and WikiHow Keyword Category Filter by:                   - Service 24x7     City and County of San Francisco 
36`Police Department |`http://sfgov.org/police`http://sanfranciscopolice.org`This website offers functionality that requires JavaScript. To easily turn ON JavaScript you can follow the instructions provided on the following websites: Enable JavaScript and WikiHow Learn More about Chief Scott  311 Noise Complaints Data Sharing: White House Police Data Initiative File a Police Report Obtain an Existing Police Report Join the SFPD - NOW HIRING News and Updates Police Stations and Map SFPD Command Staff SFPD Reform Initiatives Towed Vehicle Information Auxiliary Law Enforcement Response Team (ALERT) Program SFPD Crisis Intervention Team (CIT) SFPD Community Police Academy SF Police Activities League (PAL) SFPD Summer Youth Programs SFPD Wilderness Adventure Youth Program Carrying a Concealed Weapon (CCW) File a Commendation or Complaint Letter of Clearance Lost and Found Megan's Law / Sex Offender Info  Obtain a Traffic Collision Report Parking Ticket or Moving Violation Info Permits Public Records Request Restraining Orders 311 - SF 24x7 Customer Service Center Child Safety Seats Emergency Preparedness - SF72 Neighborhood Emergency Response Team N.E.R.T. Office of Citizen Complaints San Francisco SAFE   View SFPD Official Social Media Accounts                   - Service 24x7     City and County of San Francisco 
37`Health & Social Services | SFGOV`http://sfgov.org/residents-sub-category/health-social-services`http://sfgov.org/residents-sub-category/health-social-services`This website offers functionality that requires JavaScript. To easily turn ON JavaScript you can follow the instructions provided on the following websites: Enable JavaScript and WikiHow Health The Office of Economic and Workforce Development connects job seekers in San Francisco, who are unemployed, under-employed or have barriers to employment, with job opportunities in growing industries. Access a broad of array of services and programs including the Violence Against Women Intervention & Prevention Program to address domestic violence, sexual assault, and human trafficking. Connect with government agencies and non-profit organizations whose missions are to meet your particular needs, including: healthcare and mental health services, education benefits, and employment opportunities. Access resources dedicated to helping families in underserved communities by connecting them to services such as Medi-Cal, the Earned Income Tax Credit, CalFresh and the Women, Infants and Children program (WIC). Access services dedicated to assist seniors, adults with disabilities, and their families to maximize self-sufficiency, safety, health, and independence. Learn how to get access to City public services including Food Stamps, Medi-Cal, School Meals, Child Care, IHSS, EITC, WIC and other benefits. The City offers several Immigrant assistance programs including a broad spectrum of services that lead to full civic, economic and linguistic integration. Access a variety of Homeless services such as emergency shelter beds, eviction prevention, transitional housing and other services. Access services dedicated to addressing the health needs of all San Franciscans, with a special emphasis on the City's most vulnerable, diverse populations. Services include primary care, specialty care, acute care, home care, long-term care, and emergency care. Learn and access an extensive set of health services and programs offered  by the City's Dept of Public Health.                   - Service 24x7     City and County of San Francisco 
40`Office of the Mayor |`http://sfgov.org/mayor`http://sfmayor.org`This website offers functionality that requires JavaScript. To easily turn ON JavaScript you can follow the instructions provided on the following websites: Enable JavaScript and WikiHow As a native San Franciscan, I have a deep relationship with the City I call home. I am proud to raise my three children here and to develop policies that will benefit each and every San Franciscan. Together, we will address our homeless challenges, ensure that our streets remain clean and safe, defend our immigrant communities, improve public safety and close our digital divide. These are San Francisco’s values. These are my values. Live Feed   Finding innovative solutions for housing at all levels of affordability to serve our existing and new residents. Developing and expanding services that transition people off the streets and into stable, productive living situations. Creating an atmosphere where families can play, live, shop, and travel in convenient, accommodating fashion. Embarking on initiatives to create a safe, modernized city that is prepared for the challenges of the future. Working to close the digital divide in San Francisco. Provides timely information on City Department strategies and the efficiency and effectiveness of San Francisco government.   Office of the Mayor 		City Hall, Room 200, 1 Dr. Carlton B. Goodlett Place, 		San Francisco, CA, 94102 		415-554-6141  City and County of San Francisco 
41`Public Notices | SFGOV`https://sfgov.org/public-notices`https://sfgov.org/public-notices`"This website offers functionality that requires JavaScript. To easily turn ON JavaScript you can follow the instructions provided on the following websites: Enable JavaScript and WikiHow        <!--//--><![CDATA[// ><!--  // Disables zoom on input[type='text'] focus on iPhone var content  = jQuery(""meta[name='viewport']"").attr(""content""); jQuery(""meta[name='viewport']"").attr(""content"", content + "", maximum-scale=1"");  function go() { var h=jQuery(""#highlight"").val(); if(h){ jQuery('#agencies').removeHighlight().highlight(h, false); var offset = jQuery("".highlight:first"").offset(); console.log(offset); console.log(offset.top); jQuery(window).scrollTop(offset.top); }}  //--><!]]>                          - Service 24x7     City and County of San Francisco "
42`Buildingeye «  San Francisco Data`http://apps.sfgov.org/showcase/apps/buildingeye-2/`http://apps.sfgov.org/showcase/apps/buildingeye-2/`"Buildingeye.com makes building and planning information easier to find and understand by mapping what’s happening in your city. Your email address will not be published. Required fields are marked * Name * Email * Website Comment You may use these HTML tags and attributes:  <a href="""" title=""""> <abbr title=""""> <acronym title=""""> <b> <blockquote cite=""""> <cite> <code> <del datetime=""""> <em> <i> <q cite=""""> <strike> <strong>   							 							  						 13/04/2011 DataSF has launched a completely redesigned App showcase!  The DataSF App Showcase celebrates the innovators  Developed by  City and County of San Francisco ©2000-2018Powered by WordPress. "
43`CrimeReports «  San Francisco Data`http://apps.sfgov.org/showcase/apps/crimereports/`http://apps.sfgov.org/showcase/apps/crimereports/`"CrimeReports provides access to crime data at the street level using Google Maps. Users can see data for their neighborhood by simply entering their address. There is no advertising on the site and the data is updated daily. Users can also create free accounts on the site if they would like to receive email alerts when crimes occur near their home or work. Your email address will not be published. Required fields are marked * Name * Email * Website Comment You may use these HTML tags and attributes:  <a href="""" title=""""> <abbr title=""""> <acronym title=""""> <b> <blockquote cite=""""> <cite> <code> <del datetime=""""> <em> <i> <q cite=""""> <strike> <strong>   							 							  						 13/04/2011 DataSF has launched a completely redesigned App showcase!  The DataSF App Showcase celebrates the innovators  Developed by  City and County of San Francisco ©2000-2018Powered by WordPress. "
44`SFpark.org «  San Francisco Data`http://apps.sfgov.org/showcase/apps/sfpark-org/`http://apps.sfgov.org/showcase/apps/sfpark-org/`SFpark.org helps drivers park smarter in San Francisco. See real-time availability and prices for parking spaces on streets and in City garages across eight SFpark pilot areas: This website is brought to you by the San Francisco Municipal Transportation Agency. SFpark is a federally funded demonstration of new approach to parking management that make parking easier and faster in San Francisco. This means less circling and double-parking, leading to cleaner air, safer streets and a clearer path for Muni and emergency vehicles Comments are closed. 13/04/2011 DataSF has launched a completely redesigned App showcase!  The DataSF App Showcase celebrates the innovators  Developed by  City and County of San Francisco ©2000-2018Powered by WordPress. 
45`Live BART «  San Francisco Data`http://apps.sfgov.org/showcase/apps/live-bart/`http://apps.sfgov.org/showcase/apps/live-bart/`"An iPhone app that will instantly show you real-time departures for your nearest BART station. Live BART locates your nearest BART station instantly, and displays that station’s real-time estimated departures. Your email address will not be published. Required fields are marked * Name * Email * Website Comment You may use these HTML tags and attributes:  <a href="""" title=""""> <abbr title=""""> <acronym title=""""> <b> <blockquote cite=""""> <cite> <code> <del datetime=""""> <em> <i> <q cite=""""> <strike> <strong>   							 							  						 13/04/2011 DataSF has launched a completely redesigned App showcase!  The DataSF App Showcase celebrates the innovators  Developed by  City and County of San Francisco ©2000-2018Powered by WordPress. "
46`SpotCrime «  San Francisco Data`http://apps.sfgov.org/showcase/apps/spotcrime/`http://apps.sfgov.org/showcase/apps/spotcrime/`"SpotCrime is a crime data aggregator. We map the crime incidents, plot them on Google Maps, and deliver alerts via email, Facebook, Twitter, SMS, RSS and a multitude of other platforms. Your email address will not be published. Required fields are marked * Name * Email * Website Comment You may use these HTML tags and attributes:  <a href="""" title=""""> <abbr title=""""> <acronym title=""""> <b> <blockquote cite=""""> <cite> <code> <del datetime=""""> <em> <i> <q cite=""""> <strike> <strong>   							 							  						 13/04/2011 DataSF has launched a completely redesigned App showcase!  The DataSF App Showcase celebrates the innovators  Developed by  City and County of San Francisco ©2000-2018Powered by WordPress. "
47`Crime «  San Francisco Data`http://apps.sfgov.org/showcase/apps-categories/crime/`http://apps.sfgov.org/showcase/apps-categories/crime/`Map of crimes in sf using markerclusterer and also dynamic charts via search / categories Neighborhood Score is a mobile application designed to provide an overall health and sustainability score, block-by-block for every neighborhood in the city of San Francisco. The application is based on a holistic model, which identifies assets and hazards in the physical and social environments of any given urban area. The app can be used to In Open City Agora you can create views that mix several layers of information from different sources including Open Data and Google Places. You can create your own views with the available layers and share them with the community. Open City Agora tries to solve the problem with the big amount of geolocalized data that AlertID is a FREE online web service to help protect your family and your community. AlertID helps protect families and communities, creating a safer living environment by making the most current public safety information immediately available to all. AlertID has proven to help reduce crime and uses the newest technology to create instant, two-way communications SeeClickFix is an iPhone, Android and Blackberry app that lets you report non-emergency issues to SF311 and others. There is also a website, a mobile website and widget for reporting. Issues will also appear on SfGate.com. This portal is dedicated to helping San Francisco Police Department provide the public with valuable information about crime activity by neighborhood. A well informed public has been proven effective in reducing crime. Citizens can also receive free Crime Alerts via e-mail. CrimeReports provides access to crime data at the street level using Google Maps. Users can see data for their neighborhood by simply entering their address. There is no advertising on the site and the data is updated daily. Users can also create free accounts on the site if they would like to receive email alerts SpotCrime is a crime data aggregator. We map the crime incidents, plot them on Google Maps, and deliver alerts via email, Facebook, Twitter, SMS, RSS and a multitude of other platforms. San Francisco Crimespotting is an interactive map of crimes in San Francisco and a tool for understanding crime in cities. 13/04/2011 DataSF has launched a completely redesigned App showcase!  The DataSF App Showcase celebrates the innovators  Developed by  City and County of San Francisco ©2000-2018Powered by WordPress. 
48`Crimespotting «  San Francisco Data`http://apps.sfgov.org/showcase/apps/crimespotting/`http://apps.sfgov.org/showcase/apps/crimespotting/`"San Francisco Crimespotting is an interactive map of crimes in San Francisco and a tool for understanding crime in cities. Your email address will not be published. Required fields are marked * Name * Email * Website Comment You may use these HTML tags and attributes:  <a href="""" title=""""> <abbr title=""""> <acronym title=""""> <b> <blockquote cite=""""> <cite> <code> <del datetime=""""> <em> <i> <q cite=""""> <strike> <strong>   							 							  						 13/04/2011 DataSF has launched a completely redesigned App showcase!  The DataSF App Showcase celebrates the innovators  Developed by  City and County of San Francisco ©2000-2018Powered by WordPress. "
49`SF Trees «  San Francisco Data`http://apps.sfgov.org/showcase/apps/sf-trees/`http://apps.sfgov.org/showcase/apps/sf-trees/`"Walk up to any tree in the beautiful city of San Francisco and find out exactly what type of tree you’re looking at by using your iPhone! SF Trees will tell you both the Latin and the common name for that tree as well as all the other trees in your vicinity. This app is based on data provided by the San Francisco Department of Public Works (SFDPW) and contains details of the nearly 65,000 trees from the Golden Gate Bridge down to Daly City that they keep track of and/or maintain. Go on, give it a hug – you’ve already been introduced! Your email address will not be published. Required fields are marked * Name * Email * Website Comment You may use these HTML tags and attributes:  <a href="""" title=""""> <abbr title=""""> <acronym title=""""> <b> <blockquote cite=""""> <cite> <code> <del datetime=""""> <em> <i> <q cite=""""> <strike> <strong>   							 							  						 13/04/2011 DataSF has launched a completely redesigned App showcase!  The DataSF App Showcase celebrates the innovators  Developed by  City and County of San Francisco ©2000-2018Powered by WordPress. "
50`Environment «  San Francisco Data`http://apps.sfgov.org/showcase/apps-categories/environment/`http://apps.sfgov.org/showcase/apps-categories/environment/`Neighborhood Score is a mobile application designed to provide an overall health and sustainability score, block-by-block for every neighborhood in the city of San Francisco. The application is based on a holistic model, which identifies assets and hazards in the physical and social environments of any given urban area. The app can be used to In Open City Agora you can create views that mix several layers of information from different sources including Open Data and Google Places. You can create your own views with the available layers and share them with the community. Open City Agora tries to solve the problem with the big amount of geolocalized data that Find Public Tennis Courts in San Francisco. Organized by Neighborhood, Courts with Lights and Playing Wall. Select the map icon found on each court picture to bring up a specific location map. Map of all courts in SF is also provided. The City and County of San Francisco Recreation and Parks Department is happy to give this FREE Official SF Rec and Park App as a gift to the citizens, visitors, and tourists. Using the state of the art mCommerce Platform Skipitt, our partners at Appallicious, have given the City of San Francisco the ability to AlertID is a FREE online web service to help protect your family and your community. AlertID helps protect families and communities, creating a safer living environment by making the most current public safety information immediately available to all. AlertID has proven to help reduce crime and uses the newest technology to create instant, two-way communications The San Francisco Solar Map lets residents view buildings that are equipped with solar power and read case studies on installed systems. Users also can type their address into the Solar Map site to get an analysis of how much solar power or solar water heating they could produce on their roof, and provides links CitySourced is a real time mobile civic engagement platform. CitySourced provides a free, simple, and intuitive platform empowering people to identify civic issues (public safety, quality of life, & environmental issues) and report for quick resolution; an opportunity for organizations to use technology to save time, money, and improve services; and a positive, collaborative platform Walk up to any tree in the beautiful city of San Francisco and find out exactly what type of tree you’re looking at by using your iPhone! SF Trees will tell you both the Latin and the common name for that tree as well as all the other trees in your vicinity. This app is 13/04/2011 DataSF has launched a completely redesigned App showcase!  The DataSF App Showcase celebrates the innovators  Developed by  City and County of San Francisco ©2000-2018Powered by WordPress. 
51`Maps «  San Francisco Data`http://apps.sfgov.org/showcase/apps-categories/maps/`http://apps.sfgov.org/showcase/apps-categories/maps/`Neighborhood Score is a mobile application designed to provide an overall health and sustainability score, block-by-block for every neighborhood in the city of San Francisco. The application is based on a holistic model, which identifies assets and hazards in the physical and social environments of any given urban area. The app can be used to Buildingeye.com makes building and planning information easier to find and understand by mapping what’s happening in your city. In Open City Agora you can create views that mix several layers of information from different sources including Open Data and Google Places. You can create your own views with the available layers and share them with the community. Open City Agora tries to solve the problem with the big amount of geolocalized data that Find Public Tennis Courts in San Francisco. Organized by Neighborhood, Courts with Lights and Playing Wall. Select the map icon found on each court picture to bring up a specific location map. Map of all courts in SF is also provided. The City and County of San Francisco Recreation and Parks Department is happy to give this FREE Official SF Rec and Park App as a gift to the citizens, visitors, and tourists. Using the state of the art mCommerce Platform Skipitt, our partners at Appallicious, have given the City of San Francisco the ability to iPhone App that provides mobile access to the over 600 pieces of civic artwork in the city of San Francisco. Find art on city map based on your location or search by location, artist, title. Browse by Medium. Save art to favorites list. Route between your location and artwork. Includes artist, title, medium, dimensions, location, Parkola is an app that makes finding parking in San Francisco easy. Parkola filters through street parking regulations, real-time parking data and parking garages to provide a clear and simple guide to parking in San Francisco. How walkable is your street, neighbourhood or city? Walkonomics is a web-app that rates and maps the pedestrian-friendliness of streets and urban areas by combining Open Data and Crowdsourcing. So far, Walkonomics has a rating for every street in San Francisco, New York and England (thats over 600,000 ratings). Each street is rated in the SF Film Spots enriches the tourism experience for film aficionados by exposing the rich film history of San Francisco where more that 230 films have been shot at more than 840 locations. Tourists can view the film information including actors, directors, ratings, genres and year released along with the geographic film “spots” along with “spot Easily find the next realtime arrival times for BART and Muni based on your current location. FEATURES: -Realtime arrival information for BART and Muni -Directions & Google Map info for every station & stop on BART and Muni -Save your favorite Muni stops & BART stations -BART scrollable and zoomable map -BART Alerts -Clean & 13/04/2011 DataSF has launched a completely redesigned App showcase!  The DataSF App Showcase celebrates the innovators  Developed by  City and County of San Francisco ©2000-2018Powered by WordPress. 
52`Routesy San Francisco «  San Francisco Data`http://apps.sfgov.org/showcase/apps/routesy-san-francisco/`http://apps.sfgov.org/showcase/apps/routesy-san-francisco/`"Routesy will help you find your way around the Bay Area’s top transit systems — San Francisco Muni and BART — in real time. Simply choose the line you want to ride, and Routesy will show you the closest stop or station, along with real-time prediction data to make sure you make it on time. Your email address will not be published. Required fields are marked * Name * Email * Website Comment You may use these HTML tags and attributes:  <a href="""" title=""""> <abbr title=""""> <acronym title=""""> <b> <blockquote cite=""""> <cite> <code> <del datetime=""""> <em> <i> <q cite=""""> <strike> <strong>   							 							  						 13/04/2011 DataSF has launched a completely redesigned App showcase!  The DataSF App Showcase celebrates the innovators  Developed by  City and County of San Francisco ©2000-2018Powered by WordPress. "
53`Transportation «  San Francisco Data`http://apps.sfgov.org/showcase/apps-categories/transportation/`http://apps.sfgov.org/showcase/apps-categories/transportation/`An iPhone app that will instantly show you real-time departures for your nearest BART station. Live BART locates your nearest BART station instantly, and displays that station’s real-time estimated departures. Smiling Ride BART (Bay Area Rapid Transit) is an useful application for San Francisco BART (Bay Area Rapid Transit) Commuters that makes your BART commute a pleasant experience. FEATURE HIGHLIGHTS: 1. BART Trip Planner 2. Recent Trips 3. BART Real time departures 4. Favorite Trips and Stations 5. BART Routes and Stations with maps 6. Monitor your Nearby and Favorite Bus Stops in San Francisco. Add bus stops from a list of stops nearby to your Favorites list for quick access to you most frequent inquiries. Checkout which bus is arriving before stepping out to the curb. Access is easy and can be done in only one or two steps. In Open City Agora you can create views that mix several layers of information from different sources including Open Data and Google Places. You can create your own views with the available layers and share them with the community. Open City Agora tries to solve the problem with the big amount of geolocalized data that For all San Franciscans, commuters or visitors to the city who have been receiving parking tickets and fighting tickets, the best defense is Avoidance. “Park.it Lite” a Smartphone App now available for FREE on Google Play and App Store helps you find usable parking (Street and Garages) in San Francisco. The App has a built-in Transit-bay, through BART RSS Feeds and our voice platform, inform blind or vision-impaired travelers, real time arrivals trains in Bay area. with our grammar speech, you can state your departure station and our speech synthesis will pronounce all real time departures trains from this station. It will also tell you detail from service advisories. How Parkola is an app that makes finding parking in San Francisco easy. Parkola filters through street parking regulations, real-time parking data and parking garages to provide a clear and simple guide to parking in San Francisco. How walkable is your street, neighbourhood or city? Walkonomics is a web-app that rates and maps the pedestrian-friendliness of streets and urban areas by combining Open Data and Crowdsourcing. So far, Walkonomics has a rating for every street in San Francisco, New York and England (thats over 600,000 ratings). Each street is rated in the The iBartNow for Blackberry will help you find the train departure information from any station within the BART system. It’s great for commuting, especially when you are trying to catch a train and not exactly sure when it should arrive at your station. I also use it from time to time to catch a train This app is intended for San Francisco residents who use the same bus routes everyday to get to work or to school. It can help them decide if they have to rush to make the bus, or if they can restfully finish their morning coffee without fear. The app’s user interface is designed to be 13/04/2011 DataSF has launched a completely redesigned App showcase!  The DataSF App Showcase celebrates the innovators  Developed by  City and County of San Francisco ©2000-2018Powered by WordPress. 
54`Dining «  San Francisco Data`http://apps.sfgov.org/showcase/apps-categories/dining/`http://apps.sfgov.org/showcase/apps-categories/dining/`Three students at Dev Bootcamp in S.F. have created an application that uses data available on the City’s Open Data Portal. PocketSF helps direct users to certain destinations around S.F. such as art installations, mobile food, bike parking, and health inspection scores. The app maps out several of the data sets provided by the city Do you want to eat something while walking by San Francisco City? This app allows you to find Food carts/trucks that hold an approved permit.* Locate the trucks and carts by name, search by type of food, or just tap the Map View. Easy and simple for your convenience. Navigate through the city and find Our site enables people to search for local take-outs that delivery to them and clearly see the restaurants hygiene inspection rating, they can then click through and order online using their preferred online ordering service. We help people make better choices when ordering fast food online. The Landmarks: San Francisco app is great for tourists, tour guides, architects, historic preservationists, urban planners, realtors, renters & homebuyers, and anyone else curious about San Francisco’s architectural history. It lists the official landmarked buildings and sites near you, anywhere in the city. It tells you when each landmark was designated, provides detailed info such 13/04/2011 DataSF has launched a completely redesigned App showcase!  The DataSF App Showcase celebrates the innovators  Developed by  City and County of San Francisco ©2000-2018Powered by WordPress. 
55`Education «  San Francisco Data`http://apps.sfgov.org/showcase/apps-categories/education/`http://apps.sfgov.org/showcase/apps-categories/education/`Neighborhood Score is a mobile application designed to provide an overall health and sustainability score, block-by-block for every neighborhood in the city of San Francisco. The application is based on a holistic model, which identifies assets and hazards in the physical and social environments of any given urban area. The app can be used to 13/04/2011 DataSF has launched a completely redesigned App showcase!  The DataSF App Showcase celebrates the innovators  Developed by  City and County of San Francisco ©2000-2018Powered by WordPress. 
56`Local «  San Francisco Data`http://apps.sfgov.org/showcase/apps-categories/local/`http://apps.sfgov.org/showcase/apps-categories/local/`Three students at Dev Bootcamp in S.F. have created an application that uses data available on the City’s Open Data Portal. PocketSF helps direct users to certain destinations around S.F. such as art installations, mobile food, bike parking, and health inspection scores. The app maps out several of the data sets provided by the city Do you want to eat something while walking by San Francisco City? This app allows you to find Food carts/trucks that hold an approved permit.* Locate the trucks and carts by name, search by type of food, or just tap the Map View. Easy and simple for your convenience. Navigate through the city and find Neighborhood Score is a mobile application designed to provide an overall health and sustainability score, block-by-block for every neighborhood in the city of San Francisco. The application is based on a holistic model, which identifies assets and hazards in the physical and social environments of any given urban area. The app can be used to Buildingeye.com makes building and planning information easier to find and understand by mapping what’s happening in your city. Find Public Tennis Courts in San Francisco. Organized by Neighborhood, Courts with Lights and Playing Wall. Select the map icon found on each court picture to bring up a specific location map. Map of all courts in SF is also provided. The City and County of San Francisco Recreation and Parks Department is happy to give this FREE Official SF Rec and Park App as a gift to the citizens, visitors, and tourists. Using the state of the art mCommerce Platform Skipitt, our partners at Appallicious, have given the City of San Francisco the ability to A searchable listing of all movie filming locations (not theaters) in the San Francisco area. Database will list the location, fun facts, writer, director etc. associated with the film. Source is the San Francisco Open Data website. iPhone App that provides mobile access to the over 600 pieces of civic artwork in the city of San Francisco. Find art on city map based on your location or search by location, artist, title. Browse by Medium. Save art to favorites list. Route between your location and artwork. Includes artist, title, medium, dimensions, location, How walkable is your street, neighbourhood or city? Walkonomics is a web-app that rates and maps the pedestrian-friendliness of streets and urban areas by combining Open Data and Crowdsourcing. So far, Walkonomics has a rating for every street in San Francisco, New York and England (thats over 600,000 ratings). Each street is rated in the AlertID is a FREE online web service to help protect your family and your community. AlertID helps protect families and communities, creating a safer living environment by making the most current public safety information immediately available to all. AlertID has proven to help reduce crime and uses the newest technology to create instant, two-way communications 13/04/2011 DataSF has launched a completely redesigned App showcase!  The DataSF App Showcase celebrates the innovators  Developed by  City and County of San Francisco ©2000-2018Powered by WordPress. 
57`News «  San Francisco Data`http://apps.sfgov.org/showcase/apps-categories/news/`http://apps.sfgov.org/showcase/apps-categories/news/`AlertID is a FREE online web service to help protect your family and your community. AlertID helps protect families and communities, creating a safer living environment by making the most current public safety information immediately available to all. AlertID has proven to help reduce crime and uses the newest technology to create instant, two-way communications Stop wasting time waiting for late busses! Make quick decisions about your commute! Chose the best route based on real-time arrival times. Avoid transit interruptions. Smart Ride provides real-time bus and train arrival times for SF Muni and AC Transit lines within the San Francisco Bay Area. Use the map to find transit stops near See a list of all the parks and open spaces in San Francisco based on your current location! The park list updates automatically as your position changes OR manually swipe to refresh! Simple interface makes it easy to get basic details of each park and display park location on map for navigation and directions! 13/04/2011 DataSF has launched a completely redesigned App showcase!  The DataSF App Showcase celebrates the innovators  Developed by  City and County of San Francisco ©2000-2018Powered by WordPress. 
58`Politics «  San Francisco Data`http://apps.sfgov.org/showcase/apps-categories/politics/`http://apps.sfgov.org/showcase/apps-categories/politics/`HowSFVotes is a tool for exploring historical election results in San Francisco precinct-by-precinct. Use it to compare and analyze results from federal, state and local races from 2004 to the present as well as the 2000 census 13/04/2011 DataSF has launched a completely redesigned App showcase!  The DataSF App Showcase celebrates the innovators  Developed by  City and County of San Francisco ©2000-2018Powered by WordPress. 
59`DataSF | San Francisco Open Data`https://data.sfgov.org`https://datasf.org/opendata/`"Search hundreds of datasets from the City and County of San Francisco. Or browse on the data catalog   Data on businesses, community and economic development Data on finance, budgets, taxes, employees, elections, campaigns, ethics reporting, etc Data about public transit, biking, driving, parking, and flying Data on crime, fire, accidents, and enforcement Data about health, public health, and services provided to individuals, children and families Geographic data on city locations and boundaries; Available as shapefiles, geojson, kml Data on sustainability, energy and resource use, and environmental conditions Data on permitting, construction, housing units, building inspections, rent control, etc Data on maintenance and management of public buildings and facilities, spaces, streets and right of way Data on arts, museums, public spaces and events This is a log of known issues with datasets on the portal that are open or being monitored. Alerts can be triggered internally or by our users. You can report issues with datasets on our help desk. Select ""Dataset Issue"" and provide a link to the impacted dataset. Please note that the portal is hosted by Socrata and any server outages affecting access to all datasets will be reported at status.socrata.com You can subscribe to this log via RSS. DataSF's mission is to empower use of data. We seek to transform the way the City works through the use of data. We believe use of data and evidence can improve our operations and the services we provide. This ultimately leads to increased quality of life and work for San Francisco residents, employers, employees and visitors. Learn more about our work. "
60`App Showcase Redesigned! «  San Francisco Data`http://apps.sfgov.org/showcase/2011/04/new-showcase-launched/`http://apps.sfgov.org/showcase/2011/04/new-showcase-launched/`"DataSF has launched a completely redesigned App showcase!  The DataSF App Showcase celebrates the innovators and innovations who are championing the Mayor’s vision of a more collaborative and open government.   						 							This entry was posted 							on Wednesday, April 13th, 2011 at 12:22 am							and is filed under Uncategorized. 							You can follow any responses to this entry through the RSS 2.0 feed. 	 															You can leave a response, or trackback from your own site. 													 					 Your email address will not be published. Required fields are marked * Name * Email * Website Comment You may use these HTML tags and attributes:  <a href="""" title=""""> <abbr title=""""> <acronym title=""""> <b> <blockquote cite=""""> <cite> <code> <del datetime=""""> <em> <i> <q cite=""""> <strike> <strong>   							 							  						 13/04/2011 DataSF has launched a completely redesigned App showcase!  The DataSF App Showcase celebrates the innovators  Developed by  City and County of San Francisco ©2000-2018Powered by WordPress. "
61`San Francisco Data`http://apps.sfgov.org/showcase/feed/`http://apps.sfgov.org/showcase/feed/` 
62`Get Assistance | SF Business Portal`http://businessportal.sfgov.org/assistance`http://businessportal.sfgov.org/assistance`       Jump to navigation                   Securely fill out and submit documents             Track your progress with checklists             Save time so you can focus on your business           Have an existing account?  Log In   [close window]   X You have 0 items in your folder. Add permits and other resources to download later. Content in your folder remains stored for 24 hours. Please download before closing the browser or email the list to yourself to return to your stored items anytime. View all in My Folder Whether you’re searching for information online or looking for one-on-one assistance from a business counselor, we are here to help. If you don’t find answers to your questions on the FAQ page, meet with a business counselor for customized assistance. Last modified date: Tue, 09/23/2014 - 14:50 These FAQs answer some of the more common questions related to starting, managing, and growing your business. This is a great place to begin your research or to revisit anytime you’re having trouble finding the information you’re looking for.   Last modified date: Tue, 07/08/2014 - 11:40 Still have a question? Ready to speak with someone about next steps? Knowledgeable counselors from the Office of Small Business are just a phone call or email away.  Last modified date: Tue, 07/08/2014 - 11:41 Find the permits and licenses you need and learn how to apply. Compliance is only a click away. Last modified date: Thu, 08/21/2014 - 10:29 The San Francisco Business Portal is the ultimate resource for starting, running, and growing a business in our City. With comprehensive information and tailored tools, the Portal helps you navigate the process and quickly learn what it takes to be compliant. Contact us for general advice or one-on-one assistance from a business counselor. We’re here to help. Share what you’ve learned with your network. Twitter Facebook Linkedin  © City & County of San Francisco Site by Tomorrow Partners 
63`Feedback | SF Business Portal`http://businessportal.sfgov.org/feedback`http://businessportal.sfgov.org/feedback`       Jump to navigation                   Securely fill out and submit documents             Track your progress with checklists             Save time so you can focus on your business           Have an existing account?  Log In   [close window]   X You have 0 items in your folder. Add permits and other resources to download later. Content in your folder remains stored for 24 hours. Please download before closing the browser or email the list to yourself to return to your stored items anytime. View all in My Folder We built the San Francisco Business Portal with a great deal of care and rely on your feedback to keep improving it. Unfortunately, we can’t respond to every message. If you would like someone to contact you, please use the form on the Contact Us page. Last modified date: Thu, 08/14/2014 - 16:30 The San Francisco Business Portal is the ultimate resource for starting, running, and growing a business in our City. With comprehensive information and tailored tools, the Portal helps you navigate the process and quickly learn what it takes to be compliant. Contact us for general advice or one-on-one assistance from a business counselor. We’re here to help. Share what you’ve learned with your network. Twitter Facebook Linkedin  © City & County of San Francisco Site by Tomorrow Partners 
